id,name,size,url,title,description,min_cpu,min_gpu,min_ram,rec_cpu,rec_gpu,rec_ram,rating,reviews_count,downloads,views,categories
320,Assassin's Creed Valhalla,N/A,https://www.wifi4games.com/pc_games/Assassin's_Creed_Valhalla.html,تحميل لعبة أساسنز كريد فالهالا Assassin's Creed Valhalla,ليصلك كل جديد تابع قناتنا على تيليجرام,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"اكشن, قتال, استراتيجية, رعب, مغامرات, السباق والسيارات, محاكاة الواقع, رياضة, ذكاء, تصويب, العاب قديمة, خفيفة و مسلية, خيال علمي, نجاة"
321,Zombie Army 4: Dead War,N/A,https://www.wifi4games.com/pc_games/Zombie_Army_4:_Dead_War.html,تحميل لعبة زومبي ارمي 4 Zombie Army 4 Dead War,ليصلك كل جديد تابع قناتنا على تيليجرام,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"اكشن, قتال, استراتيجية, رعب, مغامرات, السباق والسيارات, محاكاة الواقع, رياضة, ذكاء, تصويب, العاب قديمة, خفيفة و مسلية, خيال علمي, نجاة"
322,Immortals Fenyx Rising,N/A,https://www.wifi4games.com/pc_games/Immortals_Fenyx_Rising.html,تحميل لعبة Immortals Fenyx Rising,ليصلك كل جديد تابع قناتنا على تيليجرام,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"اكشن, قتال, استراتيجية, رعب, مغامرات, السباق والسيارات, محاكاة الواقع, رياضة, ذكاء, تصويب, العاب قديمة, خفيفة و مسلية, خيال علمي, نجاة"
323,Frostpunk Game of The Year Edition,N/A,https://www.wifi4games.com/pc_games/Frostpunk_Game_of_The_Year_Edition.html,تحميل لعبة فروست بانك Frostpunk Game of The Year Edition,ليصلك كل جديد تابع قناتنا على تيليجرام,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"اكشن, قتال, استراتيجية, رعب, مغامرات, السباق والسيارات, محاكاة الواقع, رياضة, ذكاء, تصويب, العاب قديمة, خفيفة و مسلية, خيال علمي, نجاة"
324,BioShock,N/A,https://www.wifi4games.com/pc_games/BioShock.html,تحميل لعبة بايوشوك BioShock,ليصلك كل جديد تابع قناتنا على تيليجرام,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"اكشن, قتال, استراتيجية, رعب, مغامرات, السباق والسيارات, محاكاة الواقع, رياضة, ذكاء, تصويب, العاب قديمة, خفيفة و مسلية, خيال علمي, نجاة"
325,Arma 3 Art of War,N/A,https://www.wifi4games.com/pc_games/Arma_3_Art_of_War.html,تحميل لعبة Arma 3 Art of War,ليصلك كل جديد تابع قناتنا على تيليجرام,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"اكشن, قتال, استراتيجية, رعب, مغامرات, السباق والسيارات, محاكاة الواقع, رياضة, ذكاء, تصويب, العاب قديمة, خفيفة و مسلية, خيال علمي, نجاة"
326,Little Nightmares 2,N/A,https://www.wifi4games.com/pc_games/Little_Nightmares_2.html,تحميل لعبة ليتل نايتميرز Little Nightmares 2 مع الترجمة العربية,ليصلك كل جديد تابع قناتنا على تيليجرام,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"اكشن, قتال, استراتيجية, رعب, مغامرات, السباق والسيارات, محاكاة الواقع, رياضة, ذكاء, تصويب, العاب قديمة, خفيفة و مسلية, خيال علمي, نجاة"
327,2 Nioh,N/A,https://www.wifi4games.com/pc_games/2_Nioh.html,تحميل لعبة نيوه 2 Nioh,ليصلك كل جديد تابع قناتنا على تيليجرام,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"اكشن, قتال, استراتيجية, رعب, مغامرات, السباق والسيارات, محاكاة الواقع, رياضة, ذكاء, تصويب, العاب قديمة, خفيفة و مسلية, خيال علمي, نجاة"
328,Hitman 3,N/A,https://www.wifi4games.com/pc_games/Hitman_3.html,تحميل لعبة التسلل هيت مان 3 Hitman 3: Death Awaits,ليصلك كل جديد تابع قناتنا على تيليجرام,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"اكشن, قتال, استراتيجية, رعب, مغامرات, السباق والسيارات, محاكاة الواقع, رياضة, ذكاء, تصويب, العاب قديمة, خفيفة و مسلية, خيال علمي, نجاة"
329,Mortal Shell,N/A,https://www.wifi4games.com/pc_games/Mortal_Shell.html,تحميل لعبة مورتال شيل Mortal Shell,ليصلك كل جديد تابع قناتنا على تيليجرام,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"اكشن, قتال, استراتيجية, رعب, مغامرات, السباق والسيارات, محاكاة الواقع, رياضة, ذكاء, تصويب, العاب قديمة, خفيفة و مسلية, خيال علمي, نجاة"
330,Anno 1800,N/A,https://www.wifi4games.com/pc_games/Anno_1800.html,تحميل اللعبة الاستراتجية انو Anno 1800,ليصلك كل جديد تابع قناتنا على تيليجرام,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"اكشن, قتال, استراتيجية, رعب, مغامرات, السباق والسيارات, محاكاة الواقع, رياضة, ذكاء, تصويب, العاب قديمة, خفيفة و مسلية, خيال علمي, نجاة"
331,Super Meat Boy Forever,N/A,https://www.wifi4games.com/pc_games/Super_Meat_Boy_Forever.html,تحميل لعبة Super Meat Boy Forever,ليصلك كل جديد تابع قناتنا على تيليجرام,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"اكشن, قتال, استراتيجية, رعب, مغامرات, السباق والسيارات, محاكاة الواقع, رياضة, ذكاء, تصويب, العاب قديمة, خفيفة و مسلية, خيال علمي, نجاة"
332,Hades,N/A,https://www.wifi4games.com/pc_games/Hades.html,تحميل لعبة القتال هيدس Hades,ليصلك كل جديد تابع قناتنا على تيليجرام,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"اكشن, قتال, استراتيجية, رعب, مغامرات, السباق والسيارات, محاكاة الواقع, رياضة, ذكاء, تصويب, العاب قديمة, خفيفة و مسلية, خيال علمي, نجاة"
333,Cooking Simulator Pizza,N/A,https://www.wifi4games.com/pc_games/Cooking_Simulator_Pizza.html,تحميل لعبة محاكي طبخ البيتزا  Cooking Simulator Pizza,ليصلك كل جديد تابع قناتنا على تيليجرام,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"اكشن, قتال, استراتيجية, رعب, مغامرات, السباق والسيارات, محاكاة الواقع, رياضة, ذكاء, تصويب, العاب قديمة, خفيفة و مسلية, خيال علمي, نجاة"
334,life is strange complete season,N/A,https://www.wifi4games.com/pc_games/life_is_strange_complete_season.html,تحميل لعبة Life is Strange Complete Season,ليصلك كل جديد تابع قناتنا على تيليجرام,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"اكشن, قتال, استراتيجية, رعب, مغامرات, السباق والسيارات, محاكاة الواقع, رياضة, ذكاء, تصويب, العاب قديمة, خفيفة و مسلية, خيال علمي, نجاة"
335,how wants to be a millionaire,N/A,https://www.wifi4games.com/pc_games/how_wants_to_be_a_millionaire.html,تحميل لعبة من سيربح المليون القديمة,ليصلك كل جديد تابع قناتنا على تيليجرام,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"اكشن, قتال, استراتيجية, رعب, مغامرات, السباق والسيارات, محاكاة الواقع, رياضة, ذكاء, تصويب, العاب قديمة, خفيفة و مسلية, خيال علمي, نجاة"
336,The Dark Pictures Anthology Little Hope,N/A,https://www.wifi4games.com/pc_games/The_Dark_Pictures_Anthology_Little_Hope.html,تحميل لعبة الرعب The Dark Pictures Anthology: Little Hope,ليصلك كل جديد تابع قناتنا على تيليجرام,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"اكشن, قتال, استراتيجية, رعب, مغامرات, السباق والسيارات, محاكاة الواقع, رياضة, ذكاء, تصويب, العاب قديمة, خفيفة و مسلية, خيال علمي, نجاة"
337,Ghostrunner,N/A,https://www.wifi4games.com/pc_games/Ghostrunner.html,تحميل لعبة الباركور Ghostrunner,ليصلك كل جديد تابع قناتنا على تيليجرام,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"اكشن, قتال, استراتيجية, رعب, مغامرات, السباق والسيارات, محاكاة الواقع, رياضة, ذكاء, تصويب, العاب قديمة, خفيفة و مسلية, خيال علمي, نجاة"
338,Teardown,N/A,https://www.wifi4games.com/pc_games/Teardown.html,تحميل لعبة Teardown,ليصلك كل جديد تابع قناتنا على تيليجرام,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"اكشن, قتال, استراتيجية, رعب, مغامرات, السباق والسيارات, محاكاة الواقع, رياضة, ذكاء, تصويب, العاب قديمة, خفيفة و مسلية, خيال علمي, نجاة"
339,Amnesia: Rebirth,N/A,https://www.wifi4games.com/pc_games/Amnesia:_Rebirth.html,تحميل لعبة الرعب Amnesia: Rebirth,ليصلك كل جديد تابع قناتنا على تيليجرام,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"اكشن, قتال, استراتيجية, رعب, مغامرات, السباق والسيارات, محاكاة الواقع, رياضة, ذكاء, تصويب, العاب قديمة, خفيفة و مسلية, خيال علمي, نجاة"
340,2 Red Dead Redemption,N/A,https://www.wifi4games.com/pc_games/2_Red_Dead_Redemption.html,تحميل لعبة ريد ديد ريدمشن 2 Red Dead Redemption,ليصلك كل جديد تابع قناتنا على تيليجرام,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"اكشن, قتال, استراتيجية, رعب, مغامرات, السباق والسيارات, محاكاة الواقع, رياضة, ذكاء, تصويب, العاب قديمة, خفيفة و مسلية, خيال علمي, نجاة"
341,Marvel's Avengers,N/A,https://www.wifi4games.com/pc_games/Marvel's_Avengers_26.html,تحميل لعبة مارفل أفنجرز ريباك  Marvel's Avengers repack,ليصلك كل جديد تابع قناتنا على تيليجرام,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"اكشن, قتال, استراتيجية, رعب, مغامرات, السباق والسيارات, محاكاة الواقع, رياضة, ذكاء, تصويب, العاب قديمة, خفيفة و مسلية, خيال علمي, نجاة"
342,Crysis Remastered,N/A,https://www.wifi4games.com/pc_games/Crysis_Remastered.html,تحميل لعبة كرايسس ريماستر Crysis Remastered,ليصلك كل جديد تابع قناتنا على تيليجرام,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"اكشن, قتال, استراتيجية, رعب, مغامرات, السباق والسيارات, محاكاة الواقع, رياضة, ذكاء, تصويب, العاب قديمة, خفيفة و مسلية, خيال علمي, نجاة"
343,11 Mortal Kombat,N/A,https://www.wifi4games.com/pc_games/11_Mortal_Kombat.html,تحميل لعبة القتال  مورتال كومبات 11 Mortal Kombat مع جميع الاضافات,ليصلك كل جديد تابع قناتنا على تيليجرام,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"اكشن, قتال, استراتيجية, رعب, مغامرات, السباق والسيارات, محاكاة الواقع, رياضة, ذكاء, تصويب, العاب قديمة, خفيفة و مسلية, خيال علمي, نجاة"
344,Death Stranding,N/A,https://www.wifi4games.com/pc_games/Death_Stranding.html,تحميل لعبة ديث ستراندنغ Death Stranding,ليصلك كل جديد تابع قناتنا على تيليجرام,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"اكشن, قتال, استراتيجية, رعب, مغامرات, السباق والسيارات, محاكاة الواقع, رياضة, ذكاء, تصويب, العاب قديمة, خفيفة و مسلية, خيال علمي, نجاة"
345,pro 2021,N/A,https://www.wifi4games.com/pc_games/eFootball_PES_2021.html,تحميل لعبة بيس eFootball PES 2021 مع اللغة العربية,ليصلك كل جديد تابع قناتنا على تيليجرام,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"اكشن, قتال, استراتيجية, رعب, مغامرات, السباق والسيارات, محاكاة الواقع, رياضة, ذكاء, تصويب, العاب قديمة, خفيفة و مسلية, خيال علمي, نجاة"
346,Mafia Definitive Edition,N/A,https://www.wifi4games.com/pc_games/Mafia_Definitive_Edition.html,تحميل لعبة مافيا Mafia Definitive Edition,ليصلك كل جديد تابع قناتنا على تيليجرام,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"اكشن, قتال, استراتيجية, رعب, مغامرات, السباق والسيارات, محاكاة الواقع, رياضة, ذكاء, تصويب, العاب قديمة, خفيفة و مسلية, خيال علمي, نجاة"
347,A Total War Saga Troy,N/A,https://www.wifi4games.com/pc_games/A_Total_War_Saga_Troy.html,تحميل لعبة تروي A Total War Saga Troy,ليصلك كل جديد تابع قناتنا على تيليجرام,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"اكشن, قتال, استراتيجية, رعب, مغامرات, السباق والسيارات, محاكاة الواقع, رياضة, ذكاء, تصويب, العاب قديمة, خفيفة و مسلية, خيال علمي, نجاة"
348,Neighbours back From Hell HD,N/A,https://www.wifi4games.com/pc_games/Neighbours_back_From_Hell_HD.html,تحميل لعبة الجار المزعج نسخة محسنة Neighbours back From Hell HD,ليصلك كل جديد تابع قناتنا على تيليجرام,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"اكشن, قتال, استراتيجية, رعب, مغامرات, السباق والسيارات, محاكاة الواقع, رياضة, ذكاء, تصويب, العاب قديمة, خفيفة و مسلية, خيال علمي, نجاة"
349,Iron Harvest,N/A,https://www.wifi4games.com/pc_games/Iron_Harvest.html,تحميل لعبة Iron Harvest Deluxe Edition,ليصلك كل جديد تابع قناتنا على تيليجرام,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"اكشن, قتال, استراتيجية, رعب, مغامرات, السباق والسيارات, محاكاة الواقع, رياضة, ذكاء, تصويب, العاب قديمة, خفيفة و مسلية, خيال علمي, نجاة"
350,State of Decay 2,N/A,https://www.wifi4games.com/pc_games/State_of_Decay_2.html,تحميل لعبة State of Decay 2 Juggernaut Edition,ليصلك كل جديد تابع قناتنا على تيليجرام,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"اكشن, قتال, استراتيجية, رعب, مغامرات, السباق والسيارات, محاكاة الواقع, رياضة, ذكاء, تصويب, العاب قديمة, خفيفة و مسلية, خيال علمي, نجاة"
